Board_ID,Difficulty,Algorithm,Threads,Rep,Time_s,Correct
medium_042,Medium,Serial,1,5,0.005213637,1
medium_042,Medium,Serial-MRV,1,1,0.026623214,1
medium_042,Medium,Serial-MRV,1,2,0.027536432,1
medium_042,Medium,Serial-MRV,1,3,0.026656459,1
medium_042,Medium,Serial-MRV,1,4,0.026622914,1
medium_042,Medium,Serial-MRV,1,5,0.026624683,1
medium_042,Medium,DLX,1,1,0.000339161,1
medium_042,Medium,DLX,1,2,0.000324087,1
medium_042,Medium,DLX,1,3,0.000320249,1
medium_042,Medium,DLX,1,4,0.000325443,1
medium_042,Medium,DLX,1,5,0.000320901,1
medium_042,Medium,DLX-OMP,4,1,0.000660145,1
medium_042,Medium,DLX-OMP,4,2,0.000632349,1
medium_042,Medium,DLX-OMP,4,3,0.000536883,1
medium_042,Medium,DLX-OMP,4,4,0.000555704,1
medium_042,Medium,DLX-OMP,4,5,0.000534007,1
medium_042,Medium,DLX-OMP,8,1,0.000793272,1
medium_042,Medium,DLX-OMP,8,2,0.000704433,1
medium_042,Medium,DLX-OMP,8,3,0.000547372,1
medium_042,Medium,DLX-OMP,8,4,0.000570532,1
medium_042,Medium,DLX-OMP,8,5,0.000562653,1
medium_042,Medium,DLX-OMP,16,1,0.000953714,1
medium_042,Medium,DLX-OMP,16,2,0.000706139,1
medium_042,Medium,DLX-OMP,16,3,0.000748411,1
medium_042,Medium,DLX-OMP,16,4,0.000750039,1
medium_042,Medium,DLX-OMP,16,5,0.000552868,1
medium_042,Medium,OMP-Frontier,4,1,0.039808891,1
medium_042,Medium,OMP-Frontier,4,2,0.039173842,1
medium_042,Medium,OMP-Frontier,4,3,0.038949656,1
medium_042,Medium,OMP-Frontier,4,4,0.033301585,1
medium_042,Medium,OMP-Frontier,4,5,0.022619217,1
medium_042,Medium,OMP-Frontier,8,1,0.022820693,1
medium_042,Medium,OMP-Frontier,8,2,0.038975473,1
medium_042,Medium,OMP-Frontier,8,3,0.036367299,1
medium_042,Medium,OMP-Frontier,8,4,0.038982003,1
medium_042,Medium,OMP-Frontier,8,5,0.038963548,1
medium_042,Medium,OMP-Frontier,16,1,0.040208132,1
medium_042,Medium,OMP-Frontier,16,2,0.039511421,1
medium_042,Medium,OMP-Frontier,16,3,0.039100533,1
medium_042,Medium,OMP-Frontier,16,4,0.039098558,1
medium_042,Medium,OMP-Frontier,16,5,0.039460439,1
medium_042,Medium,OpenMP,4,1,0.027094037,1
medium_042,Medium,OpenMP,4,2,0.026755661,1
medium_042,Medium,OpenMP,4,3,0.026817826,1
medium_042,Medium,OpenMP,4,4,0.027167682,1
medium_042,Medium,OpenMP,4,5,0.026811571,1
medium_042,Medium,OpenMP,8,1,0.027053621,1
medium_042,Medium,OpenMP,8,2,0.026857205,1
medium_042,Medium,OpenMP,8,3,0.026871184,1
medium_042,Medium,OpenMP,8,4,0.027204702,1
medium_042,Medium,OpenMP,8,5,0.026828321,1
medium_042,Medium,OpenMP,16,1,0.027248713,1
medium_042,Medium,OpenMP,16,2,0.027072723,1
medium_042,Medium,OpenMP,16,3,0.027239856,1
medium_042,Medium,OpenMP,16,4,0.027162800,1
medium_042,Medium,OpenMP,16,5,0.027080482,1
medium_043,Medium,Serial,1,1,0.041355328,1
medium_043,Medium,Serial,1,2,0.041777112,1
medium_043,Medium,Serial,1,3,0.041399784,1
medium_043,Medium,Serial,1,4,0.041387319,1
medium_043,Medium,Serial,1,5,0.033710700,1
medium_043,Medium,Serial-MRV,1,1,0.026012310,1
medium_043,Medium,Serial-MRV,1,2,0.025996853,1
medium_043,Medium,Serial-MRV,1,3,0.026002799,1
medium_043,Medium,Serial-MRV,1,4,0.025964247,1
medium_043,Medium,Serial-MRV,1,5,0.026294741,1
medium_043,Medium,DLX,1,1,0.000168688,1
medium_043,Medium,DLX,1,2,0.000162892,1
medium_043,Medium,DLX,1,3,0.000163364,1
medium_043,Medium,DLX,1,4,0.000162256,1
medium_043,Medium,DLX,1,5,0.000165477,1
medium_043,Medium,DLX-OMP,4,1,0.000360326,1
medium_043,Medium,DLX-OMP,4,2,0.000309033,1
medium_043,Medium,DLX-OMP,4,3,0.000446243,1
medium_043,Medium,DLX-OMP,4,4,0.000293184,1
medium_043,Medium,DLX-OMP,4,5,0.000419725,1
medium_043,Medium,DLX-OMP,8,1,0.000365256,1
medium_043,Medium,DLX-OMP,8,2,0.000426372,1
medium_043,Medium,DLX-OMP,8,3,0.001203013,1
medium_043,Medium,DLX-OMP,8,4,0.000424656,1
medium_043,Medium,DLX-OMP,8,5,0.000292247,1
medium_043,Medium,DLX-OMP,16,1,0.001405821,1
medium_043,Medium,DLX-OMP,16,2,0.000571390,1
medium_043,Medium,DLX-OMP,16,3,0.000453779,1
medium_043,Medium,DLX-OMP,16,4,0.000417021,1
medium_043,Medium,DLX-OMP,16,5,0.000443201,1
medium_043,Medium,OMP-Frontier,4,1,0.067964534,1
medium_043,Medium,OMP-Frontier,4,2,0.068173051,1
medium_043,Medium,OMP-Frontier,4,3,0.068876760,1
medium_043,Medium,OMP-Frontier,4,4,0.047974487,1
medium_043,Medium,OMP-Frontier,4,5,0.040700346,1
medium_043,Medium,OMP-Frontier,8,1,0.069319334,1
medium_043,Medium,OMP-Frontier,8,2,0.067758236,1
medium_043,Medium,OMP-Frontier,8,3,0.057762781,1
medium_043,Medium,OMP-Frontier,8,4,0.039138010,1
medium_043,Medium,OMP-Frontier,8,5,0.067837337,1
medium_043,Medium,OMP-Frontier,16,1,0.069021293,1
medium_043,Medium,OMP-Frontier,16,2,0.068656642,1
medium_043,Medium,OMP-Frontier,16,3,0.067801262,1
medium_043,Medium,OMP-Frontier,16,4,0.068166730,1
medium_043,Medium,OMP-Frontier,16,5,0.068117547,1
medium_043,Medium,OpenMP,4,1,0.006632955,1
medium_043,Medium,OpenMP,4,2,0.006621398,1
medium_043,Medium,OpenMP,4,3,0.009401733,1
medium_043,Medium,OpenMP,4,4,0.006634507,1
medium_043,Medium,OpenMP,4,5,0.006605987,1
medium_043,Medium,OpenMP,8,1,0.007145883,1
medium_043,Medium,OpenMP,8,2,0.006738844,1
medium_043,Medium,OpenMP,8,3,0.006639532,1
medium_043,Medium,OpenMP,8,4,0.006574467,1
medium_043,Medium,OpenMP,8,5,0.006616609,1
medium_043,Medium,OpenMP,16,1,0.007054461,1
medium_043,Medium,OpenMP,16,2,0.006730054,1
medium_043,Medium,OpenMP,16,3,0.008518444,1
medium_043,Medium,OpenMP,16,4,0.006645128,1
medium_043,Medium,OpenMP,16,5,0.006867892,1
medium_044,Medium,Serial,1,1,0.003631608,1
medium_044,Medium,Serial,1,2,0.003565038,1
medium_044,Medium,Serial,1,3,0.003538093,1
medium_044,Medium,Serial,1,4,0.003543109,1
medium_044,Medium,Serial,1,5,0.003584459,1
medium_044,Medium,Serial-MRV,1,1,0.040776831,1
medium_044,Medium,Serial-MRV,1,2,0.040418658,1
medium_044,Medium,Serial-MRV,1,3,0.040395221,1
medium_044,Medium,Serial-MRV,1,4,0.040396636,1
medium_044,Medium,Serial-MRV,1,5,0.023595526,1
medium_044,Medium,DLX,1,1,0.000176791,1
medium_044,Medium,DLX,1,2,0.000163681,1
medium_044,Medium,DLX,1,3,0.000163215,1
medium_044,Medium,DLX,1,4,0.000163371,1
medium_044,Medium,DLX,1,5,0.000161025,1
medium_044,Medium,DLX-OMP,4,1,0.000368801,1
medium_044,Medium,DLX-OMP,4,2,0.000440535,1
medium_044,Medium,DLX-OMP,4,3,0.000427791,1
medium_044,Medium,DLX-OMP,4,4,0.000294860,1
medium_044,Medium,DLX-OMP,4,5,0.000423799,1
medium_044,Medium,DLX-OMP,8,1,0.000495454,1
medium_044,Medium,DLX-OMP,8,2,0.000588590,1
medium_044,Medium,DLX-OMP,8,3,0.000565756,1
medium_044,Medium,DLX-OMP,8,4,0.000293538,1
medium_044,Medium,DLX-OMP,8,5,0.001312597,1
medium_044,Medium,DLX-OMP,16,1,0.001037403,1
medium_044,Medium,DLX-OMP,16,2,0.000305362,1
medium_044,Medium,DLX-OMP,16,3,0.000615468,1
medium_044,Medium,DLX-OMP,16,4,0.000415939,1
medium_044,Medium,DLX-OMP,16,5,0.000450696,1
medium_044,Medium,OMP-Frontier,4,1,0.023793822,1
medium_044,Medium,OMP-Frontier,4,2,0.023601908,1
medium_044,Medium,OMP-Frontier,4,3,0.023747028,1
medium_044,Medium,OMP-Frontier,4,4,0.014665973,1
medium_044,Medium,OMP-Frontier,4,5,0.023954591,1
medium_044,Medium,OMP-Frontier,8,1,0.023995722,1
medium_044,Medium,OMP-Frontier,8,2,0.024022717,1
medium_044,Medium,OMP-Frontier,8,3,0.024724743,1
medium_044,Medium,OMP-Frontier,8,4,0.024006925,1
medium_044,Medium,OMP-Frontier,8,5,0.024386252,1
medium_044,Medium,OMP-Frontier,16,1,0.024450296,1
medium_044,Medium,OMP-Frontier,16,2,0.024095303,1
medium_044,Medium,OMP-Frontier,16,3,0.024118768,1
medium_044,Medium,OMP-Frontier,16,4,0.024091736,1
medium_044,Medium,OMP-Frontier,16,5,0.024455639,1
medium_044,Medium,OpenMP,4,1,0.016169834,1
medium_044,Medium,OpenMP,4,2,0.015938897,1
medium_044,Medium,OpenMP,4,3,0.015797124,1
medium_044,Medium,OpenMP,4,4,0.015954832,1
medium_044,Medium,OpenMP,4,5,0.015776848,1
medium_044,Medium,OpenMP,8,1,0.016088346,1
medium_044,Medium,OpenMP,8,2,0.016118298,1
medium_044,Medium,OpenMP,8,3,0.016159582,1
medium_044,Medium,OpenMP,8,4,0.016106597,1
medium_044,Medium,OpenMP,8,5,0.016036864,1
medium_044,Medium,OpenMP,16,1,0.016506495,1
medium_044,Medium,OpenMP,16,2,0.016136569,1
medium_044,Medium,OpenMP,16,3,0.016020672,1
medium_044,Medium,OpenMP,16,4,0.016088784,1
medium_044,Medium,OpenMP,16,5,0.016417856,1
medium_045,Medium,Serial,1,1,0.025875738,1
medium_045,Medium,Serial,1,2,0.025870015,1
medium_045,Medium,Serial,1,3,0.025886811,1
medium_045,Medium,Serial,1,4,0.025576653,1
medium_045,Medium,Serial,1,5,0.023317627,1
medium_045,Medium,Serial-MRV,1,1,0.013884661,1
medium_045,Medium,Serial-MRV,1,2,0.013894854,1
medium_045,Medium,Serial-MRV,1,3,0.013904539,1
medium_045,Medium,Serial-MRV,1,4,0.013878187,1
medium_045,Medium,Serial-MRV,1,5,0.013873475,1
medium_045,Medium,DLX,1,1,0.000173398,1
medium_045,Medium,DLX,1,2,0.000169479,1
medium_045,Medium,DLX,1,3,0.000184730,1
medium_045,Medium,DLX,1,4,0.000166817,1
medium_045,Medium,DLX,1,5,0.000166812,1
medium_045,Medium,DLX-OMP,4,1,0.000361442,1
medium_045,Medium,DLX-OMP,4,2,0.000313610,1
medium_045,Medium,DLX-OMP,4,3,0.000308422,1
medium_045,Medium,DLX-OMP,4,4,0.000297955,1
medium_045,Medium,DLX-OMP,4,5,0.000293978,1
medium_045,Medium,DLX-OMP,8,1,0.000541164,1
medium_045,Medium,DLX-OMP,8,2,0.000573097,1
medium_045,Medium,DLX-OMP,8,3,0.000590037,1
medium_045,Medium,DLX-OMP,8,4,0.000919749,1
medium_045,Medium,DLX-OMP,8,5,0.000423876,1
medium_045,Medium,DLX-OMP,16,1,0.000654008,1
medium_045,Medium,DLX-OMP,16,2,0.000634130,1
medium_045,Medium,DLX-OMP,16,3,0.000960934,1
medium_045,Medium,DLX-OMP,16,4,0.001246482,1
medium_045,Medium,DLX-OMP,16,5,0.000628398,1
medium_045,Medium,OMP-Frontier,4,1,0.031241865,1
medium_045,Medium,OMP-Frontier,4,2,0.031503650,1
medium_045,Medium,OMP-Frontier,4,3,0.031118756,1
medium_045,Medium,OMP-Frontier,4,4,0.031184245,1
medium_045,Medium,OMP-Frontier,4,5,0.031166391,1
medium_045,Medium,OMP-Frontier,8,1,0.032126772,1
medium_045,Medium,OMP-Frontier,8,2,0.031414130,1
medium_045,Medium,OMP-Frontier,8,3,0.032831112,1
medium_045,Medium,OMP-Frontier,8,4,0.031479809,1
medium_045,Medium,OMP-Frontier,8,5,0.031728699,1
medium_045,Medium,OMP-Frontier,16,1,0.032127059,1
medium_045,Medium,OMP-Frontier,16,2,0.031551611,1
medium_045,Medium,OMP-Frontier,16,3,0.031468316,1
medium_045,Medium,OMP-Frontier,16,4,0.031817609,1
medium_045,Medium,OMP-Frontier,16,5,0.031463060,1
medium_045,Medium,OpenMP,4,1,0.012851601,1
medium_045,Medium,OpenMP,4,2,0.012850062,1
medium_045,Medium,OpenMP,4,3,0.012840205,1
medium_045,Medium,OpenMP,4,4,0.012693079,1
medium_045,Medium,OpenMP,4,5,0.012633423,1
medium_045,Medium,OpenMP,8,1,0.013196689,1
medium_045,Medium,OpenMP,8,2,0.012706517,1
medium_045,Medium,OpenMP,8,3,0.012738320,1
medium_045,Medium,OpenMP,8,4,0.012708202,1
medium_045,Medium,OpenMP,8,5,0.012763653,1
medium_045,Medium,OpenMP,16,1,0.013231693,1
medium_045,Medium,OpenMP,16,2,0.012884957,1
medium_045,Medium,OpenMP,16,3,0.012839584,1
medium_045,Medium,OpenMP,16,4,0.012870086,1
medium_045,Medium,OpenMP,16,5,0.013187318,1
medium_046,Medium,Serial,1,1,0.001110591,1
medium_046,Medium,Serial,1,2,0.001101475,1
medium_046,Medium,Serial,1,3,0.001135060,1
medium_046,Medium,Serial,1,4,0.001069100,1
medium_046,Medium,Serial,1,5,0.001061915,1
medium_046,Medium,Serial-MRV,1,1,0.035032676,1
medium_046,Medium,Serial-MRV,1,2,0.035027703,1
medium_046,Medium,Serial-MRV,1,3,0.035056550,1
medium_046,Medium,Serial-MRV,1,4,0.025604522,1
medium_046,Medium,Serial-MRV,1,5,0.020000217,1
medium_046,Medium,DLX,1,1,0.000167222,1
medium_046,Medium,DLX,1,2,0.000163671,1
medium_046,Medium,DLX,1,3,0.000162502,1
medium_046,Medium,DLX,1,4,0.000161360,1
medium_046,Medium,DLX,1,5,0.000165177,1
medium_046,Medium,DLX-OMP,4,1,0.000358318,1
medium_046,Medium,DLX-OMP,4,2,0.000438986,1
medium_046,Medium,DLX-OMP,4,3,0.000422038,1
medium_046,Medium,DLX-OMP,4,4,0.000407005,1
medium_046,Medium,DLX-OMP,4,5,0.000431879,1
medium_046,Medium,DLX-OMP,8,1,0.000654326,1
medium_046,Medium,DLX-OMP,8,2,0.000316878,1
medium_046,Medium,DLX-OMP,8,3,0.000540996,1
medium_046,Medium,DLX-OMP,8,4,0.000312853,1
medium_046,Medium,DLX-OMP,8,5,0.000910239,1
medium_046,Medium,DLX-OMP,16,1,0.000660522,1
medium_046,Medium,DLX-OMP,16,2,0.000339973,1
medium_046,Medium,DLX-OMP,16,3,0.000574267,1
medium_046,Medium,DLX-OMP,16,4,0.000459317,1
medium_046,Medium,DLX-OMP,16,5,0.001265411,1
medium_046,Medium,OMP-Frontier,4,1,0.029209528,1
medium_046,Medium,OMP-Frontier,4,2,0.050543187,1
medium_046,Medium,OMP-Frontier,4,3,0.050866599,1
medium_046,Medium,OMP-Frontier,4,4,0.050816060,1
medium_046,Medium,OMP-Frontier,4,5,0.051086439,1
medium_046,Medium,OMP-Frontier,8,1,0.050967612,1
medium_046,Medium,OMP-Frontier,8,2,0.051197461,1
medium_046,Medium,OMP-Frontier,8,3,0.050846956,1
medium_046,Medium,OMP-Frontier,8,4,0.050832298,1
medium_046,Medium,OMP-Frontier,8,5,0.051185670,1
medium_046,Medium,OMP-Frontier,16,1,0.051590691,1
medium_046,Medium,OMP-Frontier,16,2,0.051636420,1
medium_046,Medium,OMP-Frontier,16,3,0.050872328,1
medium_046,Medium,OMP-Frontier,16,4,0.050880441,1
medium_046,Medium,OMP-Frontier,16,5,0.051569616,1
medium_046,Medium,OpenMP,4,1,0.034829871,1
medium_046,Medium,OpenMP,4,2,0.034588463,1
medium_046,Medium,OpenMP,4,3,0.034989266,1
medium_046,Medium,OpenMP,4,4,0.034777361,1
medium_046,Medium,OpenMP,4,5,0.034608726,1
medium_046,Medium,OpenMP,8,1,0.034939955,1
medium_046,Medium,OpenMP,8,2,0.034992592,1
medium_046,Medium,OpenMP,8,3,0.034861602,1
medium_046,Medium,OpenMP,8,4,0.034714415,1
medium_046,Medium,OpenMP,8,5,0.030704975,1
medium_046,Medium,OpenMP,16,1,0.035062937,1
medium_046,Medium,OpenMP,16,2,0.034638858,1
medium_046,Medium,OpenMP,16,3,0.034779597,1
medium_046,Medium,OpenMP,16,4,0.035172564,1
medium_046,Medium,OpenMP,16,5,0.034825827,1
medium_047,Medium,Serial,1,1,0.145224574,1
medium_047,Medium,Serial,1,2,0.103757011,1
medium_047,Medium,Serial,1,3,0.082911851,1
medium_047,Medium,Serial,1,4,0.082494075,1
medium_047,Medium,Serial,1,5,0.082834924,1
medium_047,Medium,Serial-MRV,1,1,0.014511269,1
medium_047,Medium,Serial-MRV,1,2,0.014494407,1
medium_047,Medium,Serial-MRV,1,3,0.014506165,1
medium_047,Medium,Serial-MRV,1,4,0.014498881,1
medium_047,Medium,Serial-MRV,1,5,0.014849631,1
medium_047,Medium,DLX,1,1,0.000173158,1
medium_047,Medium,DLX,1,2,0.000171619,1
medium_047,Medium,DLX,1,3,0.000166651,1
medium_047,Medium,DLX,1,4,0.000166160,1
medium_047,Medium,DLX,1,5,0.000165124,1
medium_047,Medium,DLX-OMP,4,1,0.000361331,1
medium_047,Medium,DLX-OMP,4,2,0.000318703,1
medium_047,Medium,DLX-OMP,4,3,0.000430243,1
medium_047,Medium,DLX-OMP,4,4,0.000432038,1
medium_047,Medium,DLX-OMP,4,5,0.000411280,1
medium_047,Medium,DLX-OMP,8,1,0.000520059,1
medium_047,Medium,DLX-OMP,8,2,0.000303529,1
medium_047,Medium,DLX-OMP,8,3,0.000586554,1
medium_047,Medium,DLX-OMP,8,4,0.000431205,1
medium_047,Medium,DLX-OMP,8,5,0.000586315,1
medium_047,Medium,DLX-OMP,16,1,0.000807402,1
medium_047,Medium,DLX-OMP,16,2,0.000613975,1
medium_047,Medium,DLX-OMP,16,3,0.000624481,1
medium_047,Medium,DLX-OMP,16,4,0.000300431,1
medium_047,Medium,DLX-OMP,16,5,0.001204159,1
medium_047,Medium,OMP-Frontier,4,1,0.006844333,1
medium_047,Medium,OMP-Frontier,4,2,0.006706012,1
medium_047,Medium,OMP-Frontier,4,3,0.006652585,1
medium_047,Medium,OMP-Frontier,4,4,0.006663945,1
medium_047,Medium,OMP-Frontier,4,5,0.006700599,1
medium_047,Medium,OMP-Frontier,8,1,0.006635827,1
medium_047,Medium,OMP-Frontier,8,2,0.006738011,1
medium_047,Medium,OMP-Frontier,8,3,0.006799161,1
medium_047,Medium,OMP-Frontier,8,4,0.006403898,1
medium_047,Medium,OMP-Frontier,8,5,0.006705704,1
medium_047,Medium,OMP-Frontier,16,1,0.006770802,1
medium_047,Medium,OMP-Frontier,16,2,0.006739929,1
medium_047,Medium,OMP-Frontier,16,3,0.006589629,1
medium_047,Medium,OMP-Frontier,16,4,0.006639615,1
medium_047,Medium,OMP-Frontier,16,5,0.006583184,1
medium_047,Medium,OpenMP,4,1,0.004431692,1
medium_047,Medium,OpenMP,4,2,0.004315123,1
medium_047,Medium,OpenMP,4,3,0.002975043,1
medium_047,Medium,OpenMP,4,4,0.004684937,1
medium_047,Medium,OpenMP,4,5,0.004214371,1
medium_047,Medium,OpenMP,8,1,0.004506641,1
medium_047,Medium,OpenMP,8,2,0.003130695,1
medium_047,Medium,OpenMP,8,3,0.004490882,1
medium_047,Medium,OpenMP,8,4,0.004376079,1
medium_047,Medium,OpenMP,8,5,0.004429758,1
medium_047,Medium,OpenMP,16,1,0.004993056,1
medium_047,Medium,OpenMP,16,2,0.004487801,1
medium_047,Medium,OpenMP,16,3,0.004474506,1
medium_047,Medium,OpenMP,16,4,0.004529778,1
medium_047,Medium,OpenMP,16,5,0.004522996,1
medium_048,Medium,Serial,1,1,0.020838089,1
medium_048,Medium,Serial,1,2,0.020901650,1
medium_048,Medium,Serial,1,3,0.020901549,1
medium_048,Medium,Serial,1,4,0.021254705,1
medium_048,Medium,Serial,1,5,0.020896206,1
medium_048,Medium,Serial-MRV,1,1,0.012374787,1
medium_048,Medium,Serial-MRV,1,2,0.012391331,1
medium_048,Medium,Serial-MRV,1,3,0.012385100,1
medium_048,Medium,Serial-MRV,1,4,0.012377626,1
medium_048,Medium,Serial-MRV,1,5,0.012380975,1
medium_048,Medium,DLX,1,1,0.000194496,1
medium_048,Medium,DLX,1,2,0.000190460,1
medium_048,Medium,DLX,1,3,0.000189495,1
medium_048,Medium,DLX,1,4,0.000195042,1
medium_048,Medium,DLX,1,5,0.000190098,1
medium_048,Medium,DLX-OMP,4,1,0.000406353,1
medium_048,Medium,DLX-OMP,4,2,0.000357775,1
medium_048,Medium,DLX-OMP,4,3,0.000463233,1
medium_048,Medium,DLX-OMP,4,4,0.000451015,1
medium_048,Medium,DLX-OMP,4,5,0.000429417,1
medium_048,Medium,DLX-OMP,8,1,0.000542069,1
medium_048,Medium,DLX-OMP,8,2,0.000342033,1
medium_048,Medium,DLX-OMP,8,3,0.000930718,1
medium_048,Medium,DLX-OMP,8,4,0.000433574,1
medium_048,Medium,DLX-OMP,8,5,0.000609660,1
medium_048,Medium,DLX-OMP,16,1,0.000890676,1
medium_048,Medium,DLX-OMP,16,2,0.000902077,1
medium_048,Medium,DLX-OMP,16,3,0.000603859,1
medium_048,Medium,DLX-OMP,16,4,0.000377938,1
medium_048,Medium,DLX-OMP,16,5,0.000455329,1
medium_048,Medium,OMP-Frontier,4,1,0.028053932,1
medium_048,Medium,OMP-Frontier,4,2,0.027548191,1
medium_048,Medium,OMP-Frontier,4,3,0.027486111,1
medium_048,Medium,OMP-Frontier,4,4,0.027572069,1
medium_048,Medium,OMP-Frontier,4,5,0.027757170,1
medium_048,Medium,OMP-Frontier,8,1,0.019689962,1
medium_048,Medium,OMP-Frontier,8,2,0.016029569,1
medium_048,Medium,OMP-Frontier,8,3,0.027566089,1
medium_048,Medium,OMP-Frontier,8,4,0.027563279,1
medium_048,Medium,OMP-Frontier,8,5,0.027586792,1
medium_048,Medium,OMP-Frontier,16,1,0.028721262,1
medium_048,Medium,OMP-Frontier,16,2,0.027683741,1
medium_048,Medium,OMP-Frontier,16,3,0.027646364,1
medium_048,Medium,OMP-Frontier,16,4,0.027615356,1
medium_048,Medium,OMP-Frontier,16,5,0.027682373,1
medium_048,Medium,OpenMP,4,1,0.019339926,1
medium_048,Medium,OpenMP,4,2,0.018723928,1
medium_048,Medium,OpenMP,4,3,0.018700167,1
medium_048,Medium,OpenMP,4,4,0.018655726,1
medium_048,Medium,OpenMP,4,5,0.018630477,1
medium_048,Medium,OpenMP,8,1,0.018839625,1
medium_048,Medium,OpenMP,8,2,0.019100225,1
medium_048,Medium,OpenMP,8,3,0.018730228,1
medium_048,Medium,OpenMP,8,4,0.018739807,1
medium_048,Medium,OpenMP,8,5,0.018705430,1
medium_048,Medium,OpenMP,16,1,0.019190009,1
medium_048,Medium,OpenMP,16,2,0.018792855,1
medium_048,Medium,OpenMP,16,3,0.018812404,1
medium_048,Medium,OpenMP,16,4,0.019188988,1
medium_048,Medium,OpenMP,16,5,0.018768633,1
medium_049,Medium,Serial,1,1,0.016918802,1
medium_049,Medium,Serial,1,2,0.016954409,1
medium_049,Medium,Serial,1,3,0.016993224,1
medium_049,Medium,Serial,1,4,0.016985618,1
medium_049,Medium,Serial,1,5,0.016958938,1
medium_049,Medium,Serial-MRV,1,1,0.023251446,1
medium_049,Medium,Serial-MRV,1,2,0.022866085,1
medium_049,Medium,Serial-MRV,1,3,0.022855954,1
medium_049,Medium,Serial-MRV,1,4,0.022874334,1
medium_049,Medium,Serial-MRV,1,5,0.022888250,1
medium_049,Medium,DLX,1,1,0.000293766,1
medium_049,Medium,DLX,1,2,0.000287268,1
medium_049,Medium,DLX,1,3,0.000295408,1
medium_049,Medium,DLX,1,4,0.000286003,1
medium_049,Medium,DLX,1,5,0.000285917,1
medium_049,Medium,DLX-OMP,4,1,0.000632113,1
medium_049,Medium,DLX-OMP,4,2,0.000523788,1
medium_049,Medium,DLX-OMP,4,3,0.000508423,1
medium_049,Medium,DLX-OMP,4,4,0.000524803,1
medium_049,Medium,DLX-OMP,4,5,0.000502416,1
medium_049,Medium,DLX-OMP,8,1,0.000788366,1
medium_049,Medium,DLX-OMP,8,2,0.000683793,1
medium_049,Medium,DLX-OMP,8,3,0.000907133,1
medium_049,Medium,DLX-OMP,8,4,0.000505390,1
medium_049,Medium,DLX-OMP,8,5,0.000533492,1
medium_049,Medium,DLX-OMP,16,1,0.001554351,1
medium_049,Medium,DLX-OMP,16,2,0.000707217,1
medium_049,Medium,DLX-OMP,16,3,0.001508497,1
medium_049,Medium,DLX-OMP,16,4,0.000511066,1
medium_049,Medium,DLX-OMP,16,5,0.000555494,1
medium_049,Medium,OMP-Frontier,4,1,0.034609287,1
medium_049,Medium,OMP-Frontier,4,2,0.033720218,1
medium_049,Medium,OMP-Frontier,4,3,0.033709949,1
medium_049,Medium,OMP-Frontier,4,4,0.034040957,1
medium_049,Medium,OMP-Frontier,4,5,0.033981189,1
medium_049,Medium,OMP-Frontier,8,1,0.034236540,1
medium_049,Medium,OMP-Frontier,8,2,0.034134676,1
medium_049,Medium,OMP-Frontier,8,3,0.034408655,1
medium_049,Medium,OMP-Frontier,8,4,0.034046637,1
medium_049,Medium,OMP-Frontier,8,5,0.034089458,1
medium_049,Medium,OMP-Frontier,16,1,0.034590775,1
medium_049,Medium,OMP-Frontier,16,2,0.034442912,1
medium_049,Medium,OMP-Frontier,16,3,0.034158060,1
medium_049,Medium,OMP-Frontier,16,4,0.034175009,1
medium_049,Medium,OMP-Frontier,16,5,0.034463068,1
medium_049,Medium,OpenMP,4,1,0.018550621,1
medium_049,Medium,OpenMP,4,2,0.018357468,1
medium_049,Medium,OpenMP,4,3,0.018385451,1
medium_049,Medium,OpenMP,4,4,0.018318834,1
medium_049,Medium,OpenMP,4,5,0.018346156,1
medium_049,Medium,OpenMP,8,1,0.018608531,1
medium_049,Medium,OpenMP,8,2,0.018766914,1
medium_049,Medium,OpenMP,8,3,0.018575504,1
medium_049,Medium,OpenMP,8,4,0.018387563,1
medium_049,Medium,OpenMP,8,5,0.018397041,1
medium_049,Medium,OpenMP,16,1,0.019281401,1
medium_049,Medium,OpenMP,16,2,0.018517209,1
medium_049,Medium,OpenMP,16,3,0.018876110,1
medium_049,Medium,OpenMP,16,4,0.018470019,1
medium_049,Medium,OpenMP,16,5,0.018472278,1
medium_050,Medium,Serial,1,1,0.026503319,1
medium_050,Medium,Serial,1,2,0.026430418,1
medium_050,Medium,Serial,1,3,0.026447314,1
medium_050,Medium,Serial,1,4,0.026788912,1
medium_050,Medium,Serial,1,5,0.026454506,1
medium_050,Medium,Serial-MRV,1,1,0.030082106,1
medium_050,Medium,Serial-MRV,1,2,0.030097023,1
medium_050,Medium,Serial-MRV,1,3,0.025325208,1
medium_050,Medium,Serial-MRV,1,4,0.017170290,1
medium_050,Medium,Serial-MRV,1,5,0.017153369,1
medium_050,Medium,DLX,1,1,0.000169314,1
medium_050,Medium,DLX,1,2,0.000164039,1
medium_050,Medium,DLX,1,3,0.000162769,1
medium_050,Medium,DLX,1,4,0.000166670,1
medium_050,Medium,DLX,1,5,0.000162540,1
medium_050,Medium,DLX-OMP,4,1,0.000361285,1
medium_050,Medium,DLX-OMP,4,2,0.000310268,1
medium_050,Medium,DLX-OMP,4,3,0.000306626,1
medium_050,Medium,DLX-OMP,4,4,0.000429221,1
medium_050,Medium,DLX-OMP,4,5,0.000431202,1
medium_050,Medium,DLX-OMP,8,1,0.000642913,1
