Board_ID,Difficulty,Algorithm,Threads,Rep,Time_s,Correct
easy_002,Easy,DLX-OMP,16,2,0.000443748,1
easy_002,Easy,DLX-OMP,16,3,0.000638483,1
easy_002,Easy,DLX-OMP,16,4,0.000462117,1
easy_002,Easy,DLX-OMP,16,5,0.000604236,1
easy_002,Easy,OpenMP,4,1,0.004431485,1
easy_002,Easy,OpenMP,4,2,0.004285085,1
easy_002,Easy,OpenMP,4,3,0.004252941,1
easy_002,Easy,OpenMP,4,4,0.004283182,1
easy_002,Easy,OpenMP,4,5,0.004178440,1
easy_002,Easy,OpenMP,8,1,0.004269880,1
easy_002,Easy,OpenMP,8,2,0.004240355,1
easy_002,Easy,OpenMP,8,3,0.004313532,1
easy_002,Easy,OpenMP,8,4,0.004345280,1
easy_002,Easy,OpenMP,8,5,0.004226322,1
easy_002,Easy,OpenMP,16,1,0.004524713,1
easy_002,Easy,OpenMP,16,2,0.004379863,1
easy_002,Easy,OpenMP,16,3,0.004397656,1
easy_002,Easy,OpenMP,16,4,0.004363218,1
easy_002,Easy,OpenMP,16,5,0.002678377,1
easy_003,Easy,Serial,1,1,0.053406523,1
easy_003,Easy,Serial,1,2,0.054015924,1
easy_003,Easy,Serial,1,3,0.048292158,1
easy_003,Easy,Serial,1,4,0.043703195,1
easy_003,Easy,Serial,1,5,0.043682630,1
easy_003,Easy,Serial-MRV,1,1,0.003533768,1
easy_003,Easy,Serial-MRV,1,2,0.003531699,1
easy_003,Easy,Serial-MRV,1,3,0.003537504,1
easy_003,Easy,Serial-MRV,1,4,0.003907151,1
easy_003,Easy,Serial-MRV,1,5,0.003590626,1
easy_003,Easy,DLX,1,1,0.000207581,1
easy_003,Easy,DLX,1,2,0.000165799,1
easy_003,Easy,DLX,1,3,0.000163684,1
easy_003,Easy,DLX,1,4,0.000163104,1
easy_003,Easy,DLX,1,5,0.000163128,1
easy_003,Easy,DLX-OMP,4,1,0.000415630,1
easy_003,Easy,DLX-OMP,4,2,0.000308266,1
easy_003,Easy,DLX-OMP,4,3,0.000295629,1
easy_003,Easy,DLX-OMP,4,4,0.000467697,1
easy_003,Easy,DLX-OMP,4,5,0.000288196,1
easy_003,Easy,DLX-OMP,8,1,0.000748082,1
easy_003,Easy,DLX-OMP,8,2,0.000606217,1
easy_003,Easy,DLX-OMP,8,3,0.000586090,1
easy_003,Easy,DLX-OMP,8,4,0.000424558,1
easy_003,Easy,DLX-OMP,8,5,0.000412844,1
easy_003,Easy,DLX-OMP,16,1,0.001331311,1
easy_003,Easy,DLX-OMP,16,2,0.000583367,1
easy_003,Easy,DLX-OMP,16,3,0.000656363,1
easy_003,Easy,DLX-OMP,16,4,0.000629835,1
easy_003,Easy,DLX-OMP,16,5,0.000500316,1
easy_003,Easy,OpenMP,4,1,0.006408155,1
easy_003,Easy,OpenMP,4,2,0.006347331,1
easy_003,Easy,OpenMP,4,3,0.003804970,1
easy_003,Easy,OpenMP,4,4,0.003824353,1
easy_003,Easy,OpenMP,4,5,0.006251777,1
easy_003,Easy,OpenMP,8,1,0.006444217,1
easy_003,Easy,OpenMP,8,2,0.006345821,1
easy_003,Easy,OpenMP,8,3,0.006230655,1
easy_003,Easy,OpenMP,8,4,0.006292817,1
easy_003,Easy,OpenMP,8,5,0.006368969,1
easy_003,Easy,OpenMP,16,1,0.006679145,1
easy_003,Easy,OpenMP,16,2,0.004654976,1
easy_003,Easy,OpenMP,16,3,0.004594285,1
easy_003,Easy,OpenMP,16,4,0.004647468,1
easy_003,Easy,OpenMP,16,5,0.006535730,1
easy_004,Easy,Serial,1,1,0.004803372,1
easy_004,Easy,Serial,1,2,0.004063108,1
easy_004,Easy,Serial,1,3,0.004058361,1
easy_004,Easy,Serial,1,4,0.004059823,1
easy_004,Easy,Serial,1,5,0.004064727,1
easy_004,Easy,Serial-MRV,1,1,0.002996317,1
easy_004,Easy,Serial-MRV,1,2,0.002890091,1
easy_004,Easy,Serial-MRV,1,3,0.002878701,1
easy_004,Easy,Serial-MRV,1,4,0.002907490,1
easy_004,Easy,Serial-MRV,1,5,0.002887277,1
easy_004,Easy,DLX,1,1,0.000224171,1
easy_004,Easy,DLX,1,2,0.000192518,1
easy_004,Easy,DLX,1,3,0.000190204,1
easy_004,Easy,DLX,1,4,0.000196395,1
easy_004,Easy,DLX,1,5,0.000188057,1
easy_004,Easy,DLX-OMP,4,1,0.000449277,1
easy_004,Easy,DLX-OMP,4,2,0.000362408,1
easy_004,Easy,DLX-OMP,4,3,0.000339685,1
easy_004,Easy,DLX-OMP,4,4,0.000461703,1
easy_004,Easy,DLX-OMP,4,5,0.000441177,1
easy_004,Easy,DLX-OMP,8,1,0.000604620,1
easy_004,Easy,DLX-OMP,8,2,0.000496437,1
easy_004,Easy,DLX-OMP,8,3,0.000452780,1
easy_004,Easy,DLX-OMP,8,4,0.000588763,1
easy_004,Easy,DLX-OMP,8,5,0.000629423,1
easy_004,Easy,DLX-OMP,16,1,0.000952551,1
easy_004,Easy,DLX-OMP,16,2,0.000704980,1
easy_004,Easy,DLX-OMP,16,3,0.000479393,1
easy_004,Easy,DLX-OMP,16,4,0.000776046,1
easy_004,Easy,DLX-OMP,16,5,0.000475128,1
easy_004,Easy,OpenMP,4,1,0.004554580,1
easy_004,Easy,OpenMP,4,2,0.003086845,1
easy_004,Easy,OpenMP,4,3,0.003049285,1
easy_004,Easy,OpenMP,4,4,0.004382137,1
easy_004,Easy,OpenMP,4,5,0.004360703,1
easy_004,Easy,OpenMP,8,1,0.004530193,1
easy_004,Easy,OpenMP,8,2,0.004410693,1
easy_004,Easy,OpenMP,8,3,0.004346155,1
easy_004,Easy,OpenMP,8,4,0.004405526,1
easy_004,Easy,OpenMP,8,5,0.004332965,1
easy_004,Easy,OpenMP,16,1,0.005999413,1
easy_004,Easy,OpenMP,16,2,0.003746429,1
easy_004,Easy,OpenMP,16,3,0.004417141,1
easy_004,Easy,OpenMP,16,4,0.003743365,1
easy_004,Easy,OpenMP,16,5,0.004385961,1
easy_005,Easy,Serial,1,1,0.001312964,1
easy_005,Easy,Serial,1,2,0.001298839,1
easy_005,Easy,Serial,1,3,0.001191665,1
easy_005,Easy,Serial,1,4,0.000987445,1
easy_005,Easy,Serial,1,5,0.000990523,1
easy_005,Easy,Serial-MRV,1,1,0.003743488,1
easy_005,Easy,Serial-MRV,1,2,0.003776559,1
easy_005,Easy,Serial-MRV,1,3,0.003774376,1
easy_005,Easy,Serial-MRV,1,4,0.003771205,1
easy_005,Easy,Serial-MRV,1,5,0.003767664,1
easy_005,Easy,DLX,1,1,0.000293676,1
easy_005,Easy,DLX,1,2,0.000283387,1
easy_005,Easy,DLX,1,3,0.000297103,1
easy_005,Easy,DLX,1,4,0.000281642,1
easy_005,Easy,DLX,1,5,0.000279099,1
easy_005,Easy,DLX-OMP,4,1,0.000635290,1
easy_005,Easy,DLX-OMP,4,2,0.000530979,1
easy_005,Easy,DLX-OMP,4,3,0.000532154,1
easy_005,Easy,DLX-OMP,4,4,0.000519109,1
easy_005,Easy,DLX-OMP,4,5,0.000498999,1
easy_005,Easy,DLX-OMP,8,1,0.000640783,1
easy_005,Easy,DLX-OMP,8,2,0.000500257,1
easy_005,Easy,DLX-OMP,8,3,0.000555351,1
easy_005,Easy,DLX-OMP,8,4,0.000498892,1
easy_005,Easy,DLX-OMP,8,5,0.000519353,1
easy_005,Easy,DLX-OMP,16,1,0.001133431,1
easy_005,Easy,DLX-OMP,16,2,0.000737340,1
easy_005,Easy,DLX-OMP,16,3,0.000591029,1
easy_005,Easy,DLX-OMP,16,4,0.000563671,1
easy_005,Easy,DLX-OMP,16,5,0.000859388,1
easy_005,Easy,OpenMP,4,1,0.006181274,1
easy_005,Easy,OpenMP,4,2,0.005718611,1
easy_005,Easy,OpenMP,4,3,0.005772862,1
easy_005,Easy,OpenMP,4,4,0.005700520,1
easy_005,Easy,OpenMP,4,5,0.005758309,1
easy_005,Easy,OpenMP,8,1,0.004565904,1
easy_005,Easy,OpenMP,8,2,0.005643854,1
easy_005,Easy,OpenMP,8,3,0.005670278,1
easy_005,Easy,OpenMP,8,4,0.005687508,1
easy_005,Easy,OpenMP,8,5,0.005761029,1
easy_005,Easy,OpenMP,16,1,0.007536648,1
easy_005,Easy,OpenMP,16,2,0.005836439,1
easy_005,Easy,OpenMP,16,3,0.003546275,1
easy_005,Easy,OpenMP,16,4,0.005814178,1
easy_005,Easy,OpenMP,16,5,0.004476668,1
easy_006,Easy,Serial,1,1,0.005026882,1
easy_006,Easy,Serial,1,2,0.004947494,1
easy_006,Easy,Serial,1,3,0.004939375,1
easy_006,Easy,Serial,1,4,0.004964391,1
easy_006,Easy,Serial,1,5,0.004946660,1
easy_006,Easy,Serial-MRV,1,1,0.006185398,1
easy_006,Easy,Serial-MRV,1,2,0.006264250,1
easy_006,Easy,Serial-MRV,1,3,0.006613683,1
easy_006,Easy,Serial-MRV,1,4,0.006250751,1
easy_006,Easy,Serial-MRV,1,5,0.006230171,1
easy_006,Easy,DLX,1,1,0.000321747,1
easy_006,Easy,DLX,1,2,0.000287521,1
easy_006,Easy,DLX,1,3,0.000288703,1
easy_006,Easy,DLX,1,4,0.000285909,1
easy_006,Easy,DLX,1,5,0.000286828,1
easy_006,Easy,DLX-OMP,4,1,0.000625011,1
easy_006,Easy,DLX-OMP,4,2,0.000522877,1
easy_006,Easy,DLX-OMP,4,3,0.000544765,1
easy_006,Easy,DLX-OMP,4,4,0.000520688,1
easy_006,Easy,DLX-OMP,4,5,0.000528433,1
easy_006,Easy,DLX-OMP,8,1,0.000659761,1
easy_006,Easy,DLX-OMP,8,2,0.000662421,1
easy_006,Easy,DLX-OMP,8,3,0.000530889,1
easy_006,Easy,DLX-OMP,8,4,0.000662188,1
easy_006,Easy,DLX-OMP,8,5,0.000530466,1
easy_006,Easy,DLX-OMP,16,1,0.000850831,1
easy_006,Easy,DLX-OMP,16,2,0.000515208,1
easy_006,Easy,DLX-OMP,16,3,0.000546974,1
easy_006,Easy,DLX-OMP,16,4,0.000744312,1
easy_006,Easy,DLX-OMP,16,5,0.000508077,1
easy_006,Easy,OpenMP,4,1,0.006456335,1
easy_006,Easy,OpenMP,4,2,0.006310343,1
easy_006,Easy,OpenMP,4,3,0.006330273,1
easy_006,Easy,OpenMP,4,4,0.006270460,1
easy_006,Easy,OpenMP,4,5,0.006353169,1
easy_006,Easy,OpenMP,8,1,0.006493004,1
easy_006,Easy,OpenMP,8,2,0.006364636,1
easy_006,Easy,OpenMP,8,3,0.006402039,1
easy_006,Easy,OpenMP,8,4,0.006350136,1
easy_006,Easy,OpenMP,8,5,0.006374076,1
easy_006,Easy,OpenMP,16,1,0.007581413,1
easy_006,Easy,OpenMP,16,2,0.006502261,1
easy_006,Easy,OpenMP,16,3,0.006439448,1
easy_006,Easy,OpenMP,16,4,0.006493378,1
easy_006,Easy,OpenMP,16,5,0.006425583,1
easy_007,Easy,Serial,1,1,0.015592284,1
easy_007,Easy,Serial,1,2,0.015166673,1
easy_007,Easy,Serial,1,3,0.015140535,1
easy_007,Easy,Serial,1,4,0.015158617,1
easy_007,Easy,Serial,1,5,0.015314233,1
easy_007,Easy,Serial-MRV,1,1,0.003923349,1
easy_007,Easy,Serial-MRV,1,2,0.003919962,1
easy_007,Easy,Serial-MRV,1,3,0.003917666,1
easy_007,Easy,Serial-MRV,1,4,0.003939174,1
easy_007,Easy,Serial-MRV,1,5,0.003918116,1
easy_007,Easy,DLX,1,1,0.000383652,1
easy_007,Easy,DLX,1,2,0.000284092,1
easy_007,Easy,DLX,1,3,0.000290559,1
easy_007,Easy,DLX,1,4,0.000280811,1
easy_007,Easy,DLX,1,5,0.000280590,1
easy_007,Easy,DLX-OMP,4,1,0.001408812,1
easy_007,Easy,DLX-OMP,4,2,0.000650340,1
easy_007,Easy,DLX-OMP,4,3,0.000507512,1
easy_007,Easy,DLX-OMP,4,4,0.000513509,1
easy_007,Easy,DLX-OMP,4,5,0.000623049,1
easy_007,Easy,DLX-OMP,8,1,0.000738589,1
easy_007,Easy,DLX-OMP,8,2,0.000684092,1
easy_007,Easy,DLX-OMP,8,3,0.000504969,1
easy_007,Easy,DLX-OMP,8,4,0.000525716,1
easy_007,Easy,DLX-OMP,8,5,0.000666973,1
easy_007,Easy,DLX-OMP,16,1,0.000884904,1
easy_007,Easy,DLX-OMP,16,2,0.000511500,1
easy_007,Easy,DLX-OMP,16,3,0.000744168,1
easy_007,Easy,DLX-OMP,16,4,0.000651852,1
easy_007,Easy,DLX-OMP,16,5,0.000735649,1
easy_007,Easy,OpenMP,4,1,0.004092691,1
easy_007,Easy,OpenMP,4,2,0.003941544,1
easy_007,Easy,OpenMP,4,3,0.004025851,1
easy_007,Easy,OpenMP,4,4,0.004023124,1
easy_007,Easy,OpenMP,4,5,0.004395764,1
easy_007,Easy,OpenMP,8,1,0.002569551,1
easy_007,Easy,OpenMP,8,2,0.002495619,1
easy_007,Easy,OpenMP,8,3,0.003944127,1
easy_007,Easy,OpenMP,8,4,0.002496065,1
easy_007,Easy,OpenMP,8,5,0.004041118,1
easy_007,Easy,OpenMP,16,1,0.005702427,1
easy_007,Easy,OpenMP,16,2,0.004089559,1
easy_007,Easy,OpenMP,16,3,0.004079409,1
easy_007,Easy,OpenMP,16,4,0.004113400,1
easy_007,Easy,OpenMP,16,5,0.002504862,1
easy_008,Easy,Serial,1,1,0.000117198,1
easy_008,Easy,Serial,1,2,0.000086678,1
easy_008,Easy,Serial,1,3,0.000086175,1
easy_008,Easy,Serial,1,4,0.000086034,1
easy_008,Easy,Serial,1,5,0.000085703,1
easy_008,Easy,Serial-MRV,1,1,0.001780801,1
easy_008,Easy,Serial-MRV,1,2,0.001732908,1
easy_008,Easy,Serial-MRV,1,3,0.001731054,1
easy_008,Easy,Serial-MRV,1,4,0.001732448,1
easy_008,Easy,Serial-MRV,1,5,0.001748738,1
easy_008,Easy,DLX,1,1,0.000161188,1
easy_008,Easy,DLX,1,2,0.000155559,1
easy_008,Easy,DLX,1,3,0.000154465,1
easy_008,Easy,DLX,1,4,0.000159603,1
easy_008,Easy,DLX,1,5,0.000153053,1
easy_008,Easy,DLX-OMP,4,1,0.000360647,1
easy_008,Easy,DLX-OMP,4,2,0.000449167,1
easy_008,Easy,DLX-OMP,4,3,0.000299391,1
easy_008,Easy,DLX-OMP,4,4,0.000298831,1
easy_008,Easy,DLX-OMP,4,5,0.000298845,1
easy_008,Easy,DLX-OMP,8,1,0.000522208,1
easy_008,Easy,DLX-OMP,8,2,0.000426252,1
easy_008,Easy,DLX-OMP,8,3,0.000287438,1
easy_008,Easy,DLX-OMP,8,4,0.000547963,1
easy_008,Easy,DLX-OMP,8,5,0.000426336,1
easy_008,Easy,DLX-OMP,16,1,0.000823617,1
easy_008,Easy,DLX-OMP,16,2,0.000556646,1
easy_008,Easy,DLX-OMP,16,3,0.000435634,1
easy_008,Easy,DLX-OMP,16,4,0.000556434,1
easy_008,Easy,DLX-OMP,16,5,0.000577953,1
easy_008,Easy,OpenMP,4,1,0.001991728,1
easy_008,Easy,OpenMP,4,2,0.003054657,1
easy_008,Easy,OpenMP,4,3,0.001928056,1
easy_008,Easy,OpenMP,4,4,0.001847362,1
easy_008,Easy,OpenMP,4,5,0.001848655,1
easy_008,Easy,OpenMP,8,1,0.003135960,1
easy_008,Easy,OpenMP,8,2,0.003154649,1
easy_008,Easy,OpenMP,8,3,0.003120276,1
easy_008,Easy,OpenMP,8,4,0.003103548,1
easy_008,Easy,OpenMP,8,5,0.003064376,1
easy_008,Easy,OpenMP,16,1,0.003381244,1
easy_008,Easy,OpenMP,16,2,0.003166916,1
easy_008,Easy,OpenMP,16,3,0.003185506,1
easy_008,Easy,OpenMP,16,4,0.003128173,1
easy_008,Easy,OpenMP,16,5,0.003184740,1
easy_009,Easy,Serial,1,1,0.000310995,1
easy_009,Easy,Serial,1,2,0.000305425,1
easy_009,Easy,Serial,1,3,0.000334731,1
easy_009,Easy,Serial,1,4,0.000304902,1
easy_009,Easy,Serial,1,5,0.000304881,1
easy_009,Easy,Serial-MRV,1,1,0.001791007,1
easy_009,Easy,Serial-MRV,1,2,0.001762041,1
easy_009,Easy,Serial-MRV,1,3,0.001757210,1
easy_009,Easy,Serial-MRV,1,4,0.001754075,1
easy_009,Easy,Serial-MRV,1,5,0.001768481,1
easy_009,Easy,DLX,1,1,0.000163137,1
easy_009,Easy,DLX,1,2,0.000150871,1
easy_009,Easy,DLX,1,3,0.000150095,1
easy_009,Easy,DLX,1,4,0.000148737,1
easy_009,Easy,DLX,1,5,0.000148593,1
easy_009,Easy,DLX-OMP,4,1,0.000369632,1
easy_009,Easy,DLX-OMP,4,2,0.000298866,1
easy_009,Easy,DLX-OMP,4,3,0.000405870,1
easy_009,Easy,DLX-OMP,4,4,0.000414065,1
easy_009,Easy,DLX-OMP,4,5,0.000402722,1
easy_009,Easy,DLX-OMP,8,1,0.000505648,1
easy_009,Easy,DLX-OMP,8,2,0.000539660,1
easy_009,Easy,DLX-OMP,8,3,0.000302326,1
easy_009,Easy,DLX-OMP,8,4,0.000549157,1
easy_009,Easy,DLX-OMP,8,5,0.000408703,1
easy_009,Easy,DLX-OMP,16,1,0.001632895,1
easy_009,Easy,DLX-OMP,16,2,0.000488674,1
easy_009,Easy,DLX-OMP,16,3,0.000399535,1
easy_009,Easy,DLX-OMP,16,4,0.000576080,1
easy_009,Easy,DLX-OMP,16,5,0.000414089,1
easy_009,Easy,OpenMP,4,1,0.001998477,1
easy_009,Easy,OpenMP,4,2,0.001971878,1
easy_009,Easy,OpenMP,4,3,0.002355985,1
easy_009,Easy,OpenMP,4,4,0.003107595,1
easy_009,Easy,OpenMP,4,5,0.002052028,1
easy_009,Easy,OpenMP,8,1,0.003248340,1
easy_009,Easy,OpenMP,8,2,0.003184041,1
easy_009,Easy,OpenMP,8,3,0.003166105,1
easy_009,Easy,OpenMP,8,4,0.003162833,1
easy_009,Easy,OpenMP,8,5,0.003129297,1
easy_009,Easy,OpenMP,16,1,0.003573979,1
easy_009,Easy,OpenMP,16,2,0.003193206,1
easy_009,Easy,OpenMP,16,3,0.003172088,1
easy_009,Easy,OpenMP,16,4,0.003229767,1
easy_009,Easy,OpenMP,16,5,0.002139716,1
easy_010,Easy,Serial,1,1,0.000146609,1
easy_010,Easy,Serial,1,2,0.000114143,1
easy_010,Easy,Serial,1,3,0.000113500,1
easy_010,Easy,Serial,1,4,0.000113331,1
easy_010,Easy,Serial,1,5,0.000113081,1
easy_010,Easy,Serial-MRV,1,1,0.001774367,1
easy_010,Easy,Serial-MRV,1,2,0.001766407,1
easy_010,Easy,Serial-MRV,1,3,0.001735827,1
easy_010,Easy,Serial-MRV,1,4,0.001754727,1
easy_010,Easy,Serial-MRV,1,5,0.001734853,1
easy_010,Easy,DLX,1,1,0.000174101,1
easy_010,Easy,DLX,1,2,0.000170364,1
easy_010,Easy,DLX,1,3,0.000176972,1
easy_010,Easy,DLX,1,4,0.000166857,1
easy_010,Easy,DLX,1,5,0.000166499,1
easy_010,Easy,DLX-OMP,4,1,0.000386490,1
easy_010,Easy,DLX-OMP,4,2,0.000348850,1
easy_010,Easy,DLX-OMP,4,3,0.000312372,1
easy_010,Easy,DLX-OMP,4,4,0.000421759,1
easy_010,Easy,DLX-OMP,4,5,0.000424242,1
easy_010,Easy,DLX-OMP,8,1,0.000694957,1
easy_010,Easy,DLX-OMP,8,2,0.000412828,1
easy_010,Easy,DLX-OMP,8,3,0.000576208,1
easy_010,Easy,DLX-OMP,8,4,0.000411547,1
easy_010,Easy,DLX-OMP,8,5,0.000436127,1
easy_010,Easy,DLX-OMP,16,1,0.001524704,1
easy_010,Easy,DLX-OMP,16,2,0.000454949,1
easy_010,Easy,DLX-OMP,16,3,0.000431128,1
easy_010,Easy,DLX-OMP,16,4,0.000433059,1
easy_010,Easy,DLX-OMP,16,5,0.000358570,1
easy_010,Easy,OpenMP,4,1,0.002913306,1
easy_010,Easy,OpenMP,4,2,0.002791872,1
easy_010,Easy,OpenMP,4,3,0.002789343,1
easy_010,Easy,OpenMP,4,4,0.002772386,1
easy_010,Easy,OpenMP,4,5,0.002782420,1
easy_010,Easy,OpenMP,8,1,0.002915893,1
easy_010,Easy,OpenMP,8,2,0.001877589,1
easy_010,Easy,OpenMP,8,3,0.002809450,1
easy_010,Easy,OpenMP,8,4,0.002810680,1
easy_010,Easy,OpenMP,8,5,0.002814334,1
easy_010,Easy,OpenMP,16,1,0.003108357,1
easy_010,Easy,OpenMP,16,2,0.001926775,1
easy_010,Easy,OpenMP,16,3,0.002771737,1
easy_010,Easy,OpenMP,16,4,0.002860521,1
easy_010,Easy,OpenMP,16,5,0.002871705,1
easy_011,Easy,Serial,1,1,0.000934858,1
easy_011,Easy,Serial,1,2,0.000930912,1
easy_011,Easy,Serial,1,3,0.000927855,1
easy_011,Easy,Serial,1,4,0.000925279,1
easy_011,Easy,Serial,1,5,0.000913645,1
easy_011,Easy,Serial-MRV,1,1,0.002960585,1
easy_011,Easy,Serial-MRV,1,2,0.002965220,1
easy_011,Easy,Serial-MRV,1,3,0.002967604,1
easy_011,Easy,Serial-MRV,1,4,0.002973400,1
easy_011,Easy,Serial-MRV,1,5,0.002966254,1
easy_011,Easy,DLX,1,1,0.000179142,1
easy_011,Easy,DLX,1,2,0.000174222,1
easy_011,Easy,DLX,1,3,0.000172937,1
easy_011,Easy,DLX,1,4,0.000181409,1
easy_011,Easy,DLX,1,5,0.000172229,1
easy_011,Easy,DLX-OMP,4,1,0.000388856,1
easy_011,Easy,DLX-OMP,4,2,0.000339775,1
easy_011,Easy,DLX-OMP,4,3,0.000315574,1
easy_011,Easy,DLX-OMP,4,4,0.000313031,1
easy_011,Easy,DLX-OMP,4,5,0.000433865,1
easy_011,Easy,DLX-OMP,8,1,0.000649170,1
easy_011,Easy,DLX-OMP,8,2,0.000448466,1
easy_011,Easy,DLX-OMP,8,3,0.000317359,1
easy_011,Easy,DLX-OMP,8,4,0.000441568,1
easy_011,Easy,DLX-OMP,8,5,0.000415237,1
easy_011,Easy,DLX-OMP,16,1,0.001994187,1
easy_011,Easy,DLX-OMP,16,2,0.000924165,1
easy_011,Easy,DLX-OMP,16,3,0.000594953,1
easy_011,Easy,DLX-OMP,16,4,0.000569310,1
easy_011,Easy,DLX-OMP,16,5,0.000456998,1
easy_011,Easy,OpenMP,4,1,0.004865706,1
easy_011,Easy,OpenMP,4,2,0.004784680,1
easy_011,Easy,OpenMP,4,3,0.004790886,1
easy_011,Easy,OpenMP,4,4,0.004793082,1
easy_011,Easy,OpenMP,4,5,0.004777378,1
easy_011,Easy,OpenMP,8,1,0.004873255,1
easy_011,Easy,OpenMP,8,2,0.004833689,1
easy_011,Easy,OpenMP,8,3,0.004829498,1
easy_011,Easy,OpenMP,8,4,0.004803458,1
easy_011,Easy,OpenMP,8,5,0.004831356,1
easy_011,Easy,OpenMP,16,1,0.005230710,1
easy_011,Easy,OpenMP,16,2,0.004893599,1
easy_011,Easy,OpenMP,16,3,0.004907511,1
easy_011,Easy,OpenMP,16,4,0.004974435,1
easy_011,Easy,OpenMP,16,5,0.003253571,1
easy_012,Easy,Serial,1,1,0.006217628,1
easy_012,Easy,Serial,1,2,0.006159057,1
easy_012,Easy,Serial,1,3,0.006146582,1
easy_012,Easy,Serial,1,4,0.006144473,1
easy_012,Easy,Serial,1,5,0.006147448,1
easy_012,Easy,Serial-MRV,1,1,0.002719707,1
easy_012,Easy,Serial-MRV,1,2,0.002741152,1
easy_012,Easy,Serial-MRV,1,3,0.002737196,1
easy_012,Easy,Serial-MRV,1,4,0.002738669,1
easy_012,Easy,Serial-MRV,1,5,0.002735266,1
easy_012,Easy,DLX,1,1,0.000188084,1
easy_012,Easy,DLX,1,2,0.000180110,1
